"ASV_ID","Domain","Phylum","Class","Order","Family","Genus","Species","Confidence","Unique.ID"
"b952775340dfd6286f1746042fc6c2a2","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","uncultured_bacterium",0.9774314,"Bacteria_Bdellovibrionota_Bdellovibrionia_Bdellovibrionales_Bdellovibrionaceae_OM27_clade"
"b95494be839177546d14023eb3c49afc","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.999999987,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"b95894f2a2c121f87d6cae7486618eda","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Candidatus_Megaira","",0.999767887,"Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Rickettsiaceae_Candidatus_Megaira"
"b95a9dda9eea4563e54e0bc9899cc0d1","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Lewinella","Lewinella_sp.",0.970917872,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_Lewinella"
"b96779b5a50c7d28584b31cfa59446b9","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured","",0.999994153,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Magnetospiraceae_uncultured"
"b9716ebfe0f241a3807198020b4f4d89","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","",0.999999999,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Cryomorphaceae_uncultured"
"b97a064ca68c9a118651d15c742dbd90","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopelagicus","",0.999865868,"Archaea_Crenarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_Candidatus_Nitrosopelagicus"
"b97c0a2e787bbf5720eaa554c2dc2979","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","uncultured_bacterium",0.932312489,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Rubritaleaceae_Rubritalea"
"b97ed2486e9b71bc4678bcfe80844929","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","WCHB1-41","WCHB1-41","",0.999995724,"Bacteria_Verrucomicrobiota_Kiritimatiellae_WCHB1-41_WCHB1-41_WCHB1-41"
"b986d4b84b90927935b02c0e7b54dd9a","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured","",0.999999574,"Bacteria_Proteobacteria_Gammaproteobacteria_Gammaproteobacteria_Incertae_Sedis_Unknown_Family_uncultured"
"b99b53043c88de399134b2bed0fb710b","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","uncultured_bacterium",0.909247574,"Bacteria_Actinobacteriota_Thermoleophilia_Solirubrobacterales_67-14_67-14"
"b9a12332f67f739619f2c571f66490b8","Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Nisaeaceae","OM75_clade","",0.999995901,"Bacteria_Proteobacteria_Alphaproteobacteria_Thalassobaculales_Nisaeaceae_OM75_clade"
"b9aaa7f170db6249219068b11483d364","Unassigned","","","","","","",0.464175821,"Unassigned_____"
"b9b1ac1ce95c9ddaedfdbe3ce2efcc61","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",1,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_"
"b9c5f7041fc45d36e4327261cdafbe78","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","",0.980709543,"Bacteria_Planctomycetota_Planctomycetes_Pirellulales_Pirellulaceae_Blastopirellula"
"b9dd4a0f82d5e7db1bbaaaa77179c82b","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquimarina","Aquimarina_sp.",0.943986118,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Aquimarina"
"b9ef54f6ee55798cff4028355b8dbd84","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","",0.999999757,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Rubritaleaceae_Rubritalea"
"b9f8858dfdfdcf44c3eb068bde1ab432","Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","uncultured_marine",0.967274477,"Archaea_Thermoplasmatota_Thermoplasmata_Marine_Group_II_Marine_Group_II_Marine_Group_II"
"b9f8f64b9a77c2fc699dcafe3e6c1651","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Schleiferiaceae","Schleiferia","uncultured_deep-sea",0.923172069,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Schleiferiaceae_Schleiferia"
"ba00f32dd7a398641e07106c133e62a2","Bacteria","Proteobacteria","Gammaproteobacteria","OM182_clade","OM182_clade","OM182_clade","",0.999999999,"Bacteria_Proteobacteria_Gammaproteobacteria_OM182_clade_OM182_clade_OM182_clade"
"ba02cab03ea18fdd6be7b85287d67a3b","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","uncultured","",0.944917956,"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Nitrincolaceae_uncultured"
"ba136115474f8c4c241af73ef0dad4ee","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_III","Clade_III","",1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Clade_III_Clade_III"
"ba2bc64ac3f2b696f510a656b203fbef","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.999977982,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"ba30aec0bb257c469cf52d566669f2cf","Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","",0.999990453,"Bacteria_Latescibacterota_Latescibacterota_Latescibacterota_Latescibacterota_Latescibacterota"
"ba3305e394b85c3b34fae27de3d125c8","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","NS10_marine_group","",0.999999997,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Cryomorphaceae_NS10_marine_group"
"ba3426816e5f405941bfa36a7aa66219","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","uncultured","uncultured_Bacteroidetes",0.999938278,"Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_uncultured"
"ba3b3fc785e8b879b1c557652b2544b6","Bacteria","","","","","","",1,"Bacteria_____"
"ba3c974494976920126fc81789249bd1","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Nonlabens","",0.999999915,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Nonlabens"
"ba3ca8788bfa7ed57e1e0e5578c4802c","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","",0.999999997,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Rubritaleaceae_Rubritalea"
"ba44ede80b3d26bdee930764d14fa603","Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","metagenome",0.999494793,"Archaea_Thermoplasmatota_Thermoplasmata_Marine_Group_II_Marine_Group_II_Marine_Group_II"
"ba538f78466ba0ca860cfe0d7e5f59e8","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","",0.999256112,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9_marine_group_NS9_marine_group"
"ba5a5e02e2c8ff5e7d2659bbf017695e","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maritimimonas","",0.908993177,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Maritimimonas"
"ba5d19e98601fb6adeb44c0897227d25","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas","uncultured_bacterium",0.999017358,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Opitutales_Puniceicoccaceae_Lentimonas"
"ba5dd7f83e7275fbb6c09315bff330a2","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","[Eubacterium]_brachy_group","",0.999880396,"Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Anaerovoracaceae_[Eubacterium]_brachy_group"
"ba66a00af279f739e8484b39fc868adf","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","",0.98757319,"Bacteria_Proteobacteria_Gammaproteobacteria_Steroidobacterales_Woeseiaceae_Woeseia"
"ba66e70a857cf605799d363aced2635b","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","uncultured_sediment",0.976684993,"Bacteria_Acidobacteriota_Thermoanaerobaculia_Thermoanaerobaculales_Thermoanaerobaculaceae_Subgroup_10"
"ba68b61679eea8dc29700912f80deeb7","Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","uncultured_bacterium",0.989778772,"Bacteria_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)"
"ba69beb73c0100dcdf223f0ec34234f8","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium_mortiferum",0.975793943,"Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium"
"ba71f2dfea47a94f92c9274802e6fb15","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Nitrosopumilaceae","",0.999642245,"Archaea_Crenarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_Nitrosopumilaceae"
"ba7fb22e9966ad0f2a68c4e0833abb39","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","uncultured","uncultured","hydrothermal_vent",0.964527771,"Bacteria_Proteobacteria_Alphaproteobacteria_Defluviicoccales_uncultured_uncultured"
"ba81281f2487522353c6c12991a8f339","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","",0.999787172,"Bacteria_Actinobacteriota_Acidimicrobiia_Microtrichales_Microtrichaceae_Sva0996_marine_group"
"ba89ec1b6ccafbe3b4c39e214f423746","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia","",0.982885019,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Clade_I_Clade_Ia"
"ba90f5305756a31df454be907fe52652","Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","",1,"Bacteria_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)"
"ba9f8e60ca04b4be0650eb9e6f8479c5","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","",0.99884466,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_uncultured"
"baa06727d4f70c27d318734fd0395f2a","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga","uncultured_Bacteroidetes",0.923130951,"Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Cyclobacteriaceae_Fulvivirga"
"baaf5e96931ad7df7e362941f0f1d151","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","NS10_marine_group","uncultured_Flavobacteriia",0.987055864,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Cryomorphaceae_NS10_marine_group"
"baba56755acde25f63142cde2560fc2b","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","",0.984804714,"Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Lysobacter"
"bac5f61c928ba677ee171131a5d1f765","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","","","",1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade__"
"bac607674a6e6bbf44b0ee06146fcc94","Bacteria","","","","","","",0.999083459,"Bacteria_____"
"bad45c45c3b2ad12180bfe621a62e12e","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix","uncultured_Crocinitomix",0.901748253,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Crocinitomicaceae_Crocinitomix"
"bad637a16b03aa410dfda6a5ba20e5f9","Bacteria","Patescibacteria","Microgenomatia","Candidatus_Amesbacteria","Candidatus_Amesbacteria","Candidatus_Amesbacteria","",0.999995337,"Bacteria_Patescibacteria_Microgenomatia_Candidatus_Amesbacteria_Candidatus_Amesbacteria_Candidatus_Amesbacteria"
"bad938973affa99395f18061534a0b33","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.992332905,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"badba3b2580d026b91d9e86a53ecea75","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","","","",0.906737756,"Bacteria_Bacteroidota_Bacteroidia_Cytophagales__"
"baebcc763a24b0e0a41d92f7685738a5","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","uncultured","uncultured_sediment",0.909338733,"Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Thiotrichaceae_uncultured"
"baec413b7e2c4a7e0eed15d97c31af21","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","marine_metagenome",0.995954535,"Bacteria_Bdellovibrionota_Oligoflexia_Oligoflexales_uncultured_uncultured"
"baf5036b6c989c5eb3c90082d302f4ca","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","","","",1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade__"
"bb1aa920d3a603a39e242d8d9ff71971","Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","metagenome",0.975893778,"Archaea_Thermoplasmatota_Thermoplasmata_Marine_Group_II_Marine_Group_II_Marine_Group_II"
"bb2814025a612c3d0e94fed3be8b2524","Bacteria","Proteobacteria","Gammaproteobacteria","HOC36","HOC36","HOC36","",0.970717701,"Bacteria_Proteobacteria_Gammaproteobacteria_HOC36_HOC36_HOC36"
"bb32f1feabd13098d4c4559c9499269c","Bacteria","Verrucomicrobiota","Lentisphaeria","Victivallales","Arctic95B-14","Arctic95B-14","uncultured_bacterium",0.970192823,"Bacteria_Verrucomicrobiota_Lentisphaeria_Victivallales_Arctic95B-14_Arctic95B-14"
"bb36f96c2c7656f1976516977d8ada4d","Archaea","Thermoplasmatota","Thermoplasmata","SG8-5","SG8-5","SG8-5","uncultured_Thermoplasmatales",0.998942801,"Archaea_Thermoplasmatota_Thermoplasmata_SG8-5_SG8-5_SG8-5"
"bb4722a4dd566208d9f047d80dfa85a0","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae","uncultured","uncultured_bacterium",0.978842702,"Bacteria_Planctomycetota_Planctomycetes_Planctomycetales_Gimesiaceae_uncultured"
"bb4bd9a9eda45a2e0ceb86c72a3d4f95","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","",0.999999096,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Weeksellaceae_Chryseobacterium"
"bb659d974349d314e0ac7179af7b8f8c","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","",0.999999969,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Psychrobacter"
"bb6a8dfca513882aea7538b646710c91","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","","",0.99999975,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_"
"bb6b362c0858573848a9c01a66d05776","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured","",0.999999986,"Bacteria_Proteobacteria_Gammaproteobacteria_Gammaproteobacteria_Incertae_Sedis_Unknown_Family_uncultured"
"bb6c4a6b8eeecafaea0bc50d463f036d","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS7_marine_group","NS7_marine_group","",0.99999999,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS7_marine_group_NS7_marine_group"
"bb76eb96d7f70fb6af4528c927221f43","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","uncultured","uncultured","",0.998479363,"Bacteria_Planctomycetota_Planctomycetes_Planctomycetales_uncultured_uncultured"
"bb830628a631264c951952cd033952b9","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","",0.983918061,"Bacteria_Planctomycetota_Planctomycetes_Pirellulales_Pirellulaceae_Blastopirellula"
"bb8956252f38dbabad4a716761d05307","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus","",0.999825296,"Archaea_Crenarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_Candidatus_Nitrosopumilus"
"bba2c6c2df5d5a9b0f34b3e97a18f158","Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina","",0.93188909,"Bacteria_Nitrospinota_Nitrospinia_Nitrospinales_Nitrospinaceae_Nitrospina"
"bba2ec279d0871a02bd1d1ff9da97250","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29_marine_group","",0.999243065,"Bacteria_Actinobacteriota_Acidimicrobiia_Microtrichales_Ilumatobacteraceae_CL500-29_marine_group"
"bbb4d9adcc7cc65223cdd73e49dec9ef","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","S15-21","S15-21","uncultured_bacterium",0.976393311,"Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_S15-21_S15-21"
"bbc37511f8f8a8bf496995ac7fe0ed9b","Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","",0.999999997,"Bacteria_Chloroflexi_Dehalococcoidia_SAR202_clade_SAR202_clade_SAR202_clade"
"bbcba6bceb2340c94b5878874385c4ce","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter","uncultured_marine",0.908736677,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sulfitobacter"
"bbce5f688970d09e7c0b5ee6aeda9478","Bacteria","","","","","","",1,"Bacteria_____"
"bbcec57154ba78acabd92ce522fa5be1","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thioglobaceae","SUP05_cluster","",0.999100301,"Bacteria_Proteobacteria_Gammaproteobacteria_Thiomicrospirales_Thioglobaceae_SUP05_cluster"
"bbd536ccad69d4ff3a32b91922911821","Bacteria","Proteobacteria","Gammaproteobacteria","","","","",0.999999999,"Bacteria_Proteobacteria_Gammaproteobacteria___"
"bbdcd644c7390f056e922bad8b8631db","Bacteria","Elusimicrobiota","","","","","",0.999757743,"Bacteria_Elusimicrobiota____"
"bc0af8a8d40c55756d5c65acda0fdb9e","Bacteria","Proteobacteria","Alphaproteobacteria","","","","",0.963041768,"Bacteria_Proteobacteria_Alphaproteobacteria___"
"bc16cbca30051930f0a8ad1b816c7b14","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group","hydrothermal_vent",0.986127492,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS5_marine_group"
"bc28f6b6c7f68be074965112a012cc3b","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","","",0.947264477,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Methylophilaceae_"
"bc2cd74439483821019bae75ed89b56c","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","",0.994459727,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_uncultured"
"bc2f7066a9af315a91674ffe777402e8","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","",0.999945544,"Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group"
"bc445fb7614770b099ec6d6f36741e7b","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","",0.948858833,"Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Cyclobacteriaceae_uncultured"
"bc45155a32e3bea742f027c54de82a62","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","",1,"Bacteria_Proteobacteria_Gammaproteobacteria_SAR86_clade_SAR86_clade_SAR86_clade"
"bc4a3498ff7e6af861f289501760b3cf","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","",0.999999996,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9_marine_group_NS9_marine_group"
"bc53cd6afdb77dace11f46e07fb0d766","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.999999989,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"bc57fb4cf2a4c0b93e6935e8d935b7f7","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae","",0.999941343,"Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_Lentimicrobiaceae_Lentimicrobiaceae"
"bc5c8c9c2cdef8e385909eef9e4020af","Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","uncultured","uncultured_bacterium",0.993047075,"Bacteria_Nitrospinota_Nitrospinia_Nitrospinales_Nitrospinaceae_uncultured"
"bc5d7ba02e1c288b7c02fd5dd2c9c1a3","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","uncultured_bacterium",0.984804681,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Rubritaleaceae_Rubritalea"
"bc5ef681a03cd761f3cdcba7357cfe11","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia","",0.991558791,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Clade_I_Clade_Ia"
"bc65da7ee13bdd9769925be32809b719","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",1,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_"
"bc88a8e6065e62193449b13b159fca4a","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","MB11C04_marine_group","",1,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Opitutales_Puniceicoccaceae_MB11C04_marine_group"
"bc9b7506fc4b79d27ae89d1edd9b5136","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","IS-44","uncultured_marine",0.99972537,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Nitrosomonadaceae_IS-44"
"bca6d8004f80020f47eea2f3a7d45b68","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","","","",1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade__"
"bcb339cf45a55e471c0baa44e82d4110","Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina","",0.999982775,"Bacteria_Nitrospinota_Nitrospinia_Nitrospinales_Nitrospinaceae_Nitrospina"
"bcbe668f7e208cf484e0b536c011ed58","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola","",0.999985331,"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Glaciecola"
"bcbf97baefa403f11971de3d93d544f9","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Ekhidna","uncultured_bacterium",0.967189087,"Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Cyclobacteriaceae_Ekhidna"
"bcc088acb49df46095d240ea4182fcc4","Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales","Bradymonadales","Bradymonadales","uncultured_delta",0.992121087,"Bacteria_Desulfobacterota_Desulfuromonadia_Bradymonadales_Bradymonadales_Bradymonadales"
"bcd24e006d184aa418a8a5fe51e9a156","Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","",1,"Bacteria_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)"
"bcd9fd53a0019f5bd7f1a9ce24931a2e","Bacteria","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae","Sneathiella","uncultured_Alphaproteobacteria",0.985170707,"Bacteria_Proteobacteria_Alphaproteobacteria_Sneathiellales_Sneathiellaceae_Sneathiella"
"bcdab43f8a8438dde7d400498034ba32","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","","",0.991910195,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Clade_I_"
"bcddbe9a51a38857b8cf1ab460c00c55","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","",0.976240981,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Polaribacter"
"bcdeab4088da654ffcd5956af3aa8c4f","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007","",1,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_DEV007_DEV007"
"bce59ca9bdbded9b317fde3b9a7f348d","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","OM43_clade","",0.999994201,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Methylophilaceae_OM43_clade"
"bce848172edcc8fb19198d18b6c0e5b7","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II","",0.999051191,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Clade_II_Clade_II"
"bd09296f9faa006f6ab245fb579b0ce0","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","",0.999999871,"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Shewanellaceae_Shewanella"
